device_id;user_id;device_type;os;browser;first_seen;is_trusted
10411;2711;desktop;Android;SAFARI;29/06/2023;1
10412;2437;mobile;Linux;SAFARI;23/10/2023;False
10413;5794;tablet;Windows;chrome;28/05/2024;0
10414;2016;tablet;;SAFARI;28/09/2024;
10415;4275;Mobile;android;SAFARI;13/02/2023;no
10416;2765;DESKTOP;MacOS;Firefox;18/11/2023;False
10417;4161;mobile;Android;SAFARI;24/01/2024;no
10418;1738;Tablet;android;Edge;25/04/2024;1
10419;4259;Tablet;Linux;SAFARI;11/02/2023;no
10420;360;DESKTOP;MacOS;chrome;03/06/2024;0
10421;2794;Mobile;MacOS;Edge;21/03/2024;False
10422;4234;DESKTOP;MacOS;;23/04/2024;0
10423;3925;Tablet;MacOS;SAFARI;27/01/2023;True
10424;5533;DESKTOP;iOS;Safari;15/02/2023;no
10425;1934;tablet;iOS;Safari;05/09/2024;0
10426;3915;DESKTOP;android;Chrome;20/02/2023;1
10427;1799;Tablet;;SAFARI;03/01/2023;False
10428;2584;tablet;Linux;SAFARI;08/11/2024;True
10429;895;mobile;;chrome;25/09/2023;no
10430;1555;mobile;iOS;chrome;09/09/2023;0
10431;4108;DESKTOP;ios;Edge;22/01/2024;0
10432;5289;Tablet;Linux;chrome;20/12/2023;0
10433;350;Mobile;Android;Chrome;13/10/2024;no
10434;4496;Mobile;MacOS;Chrome;16/12/2023;True
10435;4922;Tablet;MacOS;;01/04/2023;False
10436;74;tablet;Linux;Chrome;06/01/2024;no
10437;5722;DESKTOP;Linux;SAFARI;12/06/2024;yes
10438;490;tablet;iOS;Chrome;09/10/2023;True
10439;2423;DESKTOP;Android;Safari;26/06/2024;no
10440;5254;Mobile;iOS;;03/06/2023;
10441;2011;mobile;Linux;chrome;19/02/2024;True
10442;2025;tablet;ios;Firefox;22/01/2024;1
10443;4475;mobile;android;;30/07/2024;False
10444;244;tablet;Android;SAFARI;06/05/2023;1
10445;2545;Tablet;Android;Safari;30/08/2023;yes
10446;4156;desktop;Linux;Firefox;27/02/2024;yes
10447;3968;Mobile;Windows;Edge;02/06/2023;0
10448;5070;mobile;Linux;Firefox;03/10/2023;1
10449;964;tablet;ios;Chrome;07/06/2024;0
10450;2029;Mobile;;Safari;22/08/2023;0
10451;2831;mobile;Linux;;26/11/2023;False
10452;5228;mobile;ios;Safari;14/01/2024;1
10453;5658;desktop;iOS;Chrome;08/11/2024;yes
10454;3129;DESKTOP;;Safari;20/02/2023;True
10455;2710;Tablet;;Chrome;10/01/2024;False
10456;4312;tablet;MacOS;SAFARI;14/11/2023;False
10457;5513;Tablet;Android;Edge;24/06/2023;True
10458;3422;desktop;;;13/08/2024;1
10459;5540;DESKTOP;MacOS;chrome;20/01/2024;no
10460;3369;mobile;ios;Chrome;12/02/2023;
10461;4497;Tablet;;chrome;19/07/2024;no
10462;2506;Mobile;android;;10/02/2023;no
10463;3171;DESKTOP;Linux;Chrome;02/10/2024;1
10464;3008;DESKTOP;Windows;chrome;26/04/2024;1
10465;5747;mobile;android;;24/02/2023;False
10466;3631;mobile;Linux;Firefox;21/02/2024;1
10467;2542;tablet;;;01/08/2023;1
10468;2520;DESKTOP;ios;Chrome;04/09/2023;1
10469;2343;DESKTOP;Linux;chrome;25/02/2024;0
10470;87;tablet;iOS;Edge;08/09/2024;0
10471;1640;tablet;Windows;Edge;20/09/2024;True
10472;2215;mobile;MacOS;Edge;25/07/2024;yes
10473;2616;DESKTOP;Linux;SAFARI;16/04/2024;False
10474;5288;tablet;Windows;Chrome;24/09/2024;True
10475;191;tablet;ios;Edge;30/12/2023;no
10476;2978;DESKTOP;Windows;chrome;18/01/2023;False
10477;2643;DESKTOP;MacOS;SAFARI;01/10/2024;0
10478;72;tablet;MacOS;chrome;13/10/2024;0
10479;2862;Mobile;ios;chrome;22/06/2024;0
10480;3399;tablet;ios;SAFARI;09/07/2023;
10481;4561;Tablet;;;09/05/2023;yes
10482;5402;Mobile;Windows;Firefox;08/03/2023;no
10483;738;Tablet;Windows;chrome;04/03/2023;False
10484;2757;desktop;iOS;SAFARI;02/10/2023;1
10485;1149;desktop;MacOS;chrome;18/02/2023;0
10486;270;desktop;android;Firefox;06/05/2023;0
10487;5166;tablet;iOS;Edge;06/02/2024;no
10488;5311;Tablet;MacOS;Edge;16/09/2023;0
10489;5460;Mobile;android;chrome;25/06/2024;1
10490;44;tablet;;Firefox;08/05/2023;no
10491;3330;Mobile;Windows;Chrome;23/07/2024;0
10492;2737;desktop;MacOS;Firefox;25/06/2024;1
10493;3602;tablet;MacOS;Chrome;06/01/2023;1
10494;4640;DESKTOP;ios;Safari;25/09/2023;no
10495;4812;Tablet;ios;;02/10/2024;0
10496;5423;DESKTOP;Windows;Chrome;22/09/2023;0
10497;1995;Mobile;iOS;chrome;21/10/2024;
10498;590;DESKTOP;Linux;SAFARI;01/07/2023;0
10499;1382;mobile;MacOS;Chrome;14/07/2024;False
10500;3374;mobile;Linux;SAFARI;30/04/2024;
10501;5219;mobile;Linux;Safari;25/05/2024;True
10502;4767;mobile;ios;Firefox;12/09/2023;1
10503;4793;DESKTOP;;chrome;12/06/2024;1
10504;2840;mobile;MacOS;Safari;18/07/2023;1
10505;4797;Mobile;android;Safari;23/01/2024;no
10506;2122;mobile;;Chrome;12/07/2023;yes
10507;163;mobile;;;25/06/2024;1
10508;1146;desktop;iOS;Safari;25/10/2024;yes
10509;1144;DESKTOP;MacOS;Edge;07/03/2023;1
10510;5797;DESKTOP;;chrome;14/02/2024;0
10511;1278;tablet;Android;chrome;02/10/2023;False
10512;2570;DESKTOP;;SAFARI;06/09/2023;False
10513;874;tablet;;chrome;08/06/2023;0
10514;2589;Mobile;iOS;SAFARI;20/11/2024;yes
10515;1214;tablet;;Safari;09/03/2023;1
10516;5384;tablet;android;Chrome;25/05/2023;yes
10517;486;Mobile;Linux;Edge;14/02/2024;yes
10518;2621;tablet;MacOS;Firefox;25/09/2024;0
10519;1776;Mobile;Android;Edge;25/11/2024;yes
10520;4921;mobile;ios;SAFARI;30/10/2023;True
10521;4488;Tablet;iOS;chrome;24/06/2023;0
10522;2062;tablet;ios;;18/06/2024;yes
10523;2222;Mobile;MacOS;;08/08/2024;yes
10524;3258;Mobile;android;chrome;22/10/2024;
10525;656;Mobile;iOS;Chrome;16/11/2024;False
10526;5384;mobile;;Firefox;13/11/2024;False
10527;5674;tablet;Linux;Firefox;11/11/2023;1
10528;2757;mobile;Android;chrome;22/02/2024;yes
10529;4662;desktop;ios;Firefox;01/11/2023;
10530;3082;mobile;iOS;;12/06/2023;False
10531;1588;Tablet;Windows;Safari;22/01/2023;False
10532;2708;Tablet;MacOS;SAFARI;06/09/2023;0
10533;5563;Tablet;android;;05/03/2024;1
10534;3439;Tablet;iOS;Firefox;14/05/2023;False
10535;5483;Mobile;Android;;13/01/2024;1
10536;3214;Tablet;ios;Chrome;25/06/2024;0
10537;3886;Tablet;;Chrome;17/03/2024;0
10538;3246;Tablet;MacOS;SAFARI;08/08/2023;False
10539;2923;mobile;Windows;chrome;17/04/2023;
10540;2223;Tablet;ios;SAFARI;14/11/2023;False
10541;1190;tablet;iOS;Safari;15/09/2023;0
10542;2559;Mobile;Linux;Chrome;26/03/2023;False
10543;3705;tablet;android;Firefox;18/04/2024;no
10544;4207;mobile;;Edge;11/02/2023;0
10545;424;tablet;ios;SAFARI;04/02/2024;no
10546;3127;Tablet;Windows;Firefox;26/10/2023;yes
10547;2002;Tablet;android;chrome;08/10/2024;yes
10548;5196;desktop;ios;Safari;04/02/2024;0
10549;1268;mobile;Linux;chrome;10/06/2023;
10550;1698;tablet;Linux;chrome;30/12/2023;0
10551;1326;mobile;iOS;Safari;18/01/2024;
10552;1645;Tablet;Android;Firefox;25/10/2023;False
10553;4082;desktop;android;chrome;13/02/2023;0
10554;3173;tablet;Android;Chrome;11/07/2023;1
10555;644;mobile;android;chrome;17/02/2024;no
10556;3103;Mobile;ios;;23/08/2023;no
10557;3685;tablet;android;Safari;22/11/2024;True
10558;756;mobile;Android;SAFARI;13/01/2024;True
10559;3839;Tablet;iOS;chrome;15/12/2023;0
10560;2355;tablet;Windows;SAFARI;10/07/2024;False
10561;3227;DESKTOP;Linux;Chrome;30/11/2024;0
10562;5299;tablet;android;SAFARI;11/07/2023;1
10563;3269;DESKTOP;iOS;Safari;28/10/2023;no
10564;334;desktop;Linux;Safari;16/07/2023;yes
10565;4492;desktop;MacOS;Chrome;24/01/2023;
10566;4240;mobile;Android;chrome;15/11/2024;1
10567;1892;mobile;Windows;SAFARI;28/03/2023;True
10568;3829;DESKTOP;android;chrome;26/04/2024;yes
10569;1797;DESKTOP;Android;SAFARI;22/01/2024;True
10570;3972;desktop;ios;Firefox;12/11/2023;1
10571;3630;desktop;Linux;chrome;26/02/2024;1
10572;3005;mobile;android;Safari;14/10/2023;1
10573;1;mobile;android;chrome;25/10/2023;1
10574;3215;Mobile;;Firefox;09/06/2024;0
10575;2071;mobile;Linux;Edge;12/08/2024;False
10576;2854;tablet;MacOS;Firefox;27/06/2024;0
10577;1924;mobile;ios;;01/06/2024;False
10578;696;DESKTOP;Linux;chrome;24/01/2023;True
10579;634;Mobile;ios;Safari;20/08/2023;False
10580;4327;desktop;iOS;Edge;22/04/2023;1
10581;4380;desktop;MacOS;SAFARI;13/01/2024;no
10582;2339;mobile;android;Safari;05/09/2023;True
10583;1033;Tablet;Windows;;23/07/2024;
10584;5145;desktop;Android;chrome;27/05/2024;1
10585;797;DESKTOP;iOS;SAFARI;15/06/2024;False
10586;5144;tablet;iOS;SAFARI;02/07/2023;no
10587;4170;Tablet;ios;SAFARI;10/10/2023;no
10588;5332;tablet;android;Chrome;06/12/2023;True
10589;103;Mobile;Windows;Safari;18/05/2023;
10590;2720;Tablet;Android;;21/04/2024;False
10591;2502;mobile;iOS;Chrome;16/09/2024;False
10592;1701;DESKTOP;Android;;05/03/2023;0
10593;2229;Tablet;iOS;Firefox;20/11/2024;no
10594;2479;Tablet;Linux;Firefox;15/12/2023;True
10595;670;tablet;Windows;Edge;08/02/2023;1
10596;4677;desktop;Android;Edge;24/10/2023;0
10597;1662;tablet;Android;Firefox;16/10/2024;False
10598;5940;tablet;;Safari;28/02/2023;0
10599;73;desktop;MacOS;Firefox;26/10/2023;1
10600;1816;DESKTOP;Android;Safari;02/09/2023;yes
10601;1245;mobile;ios;Edge;29/07/2023;no
10602;4054;DESKTOP;;chrome;10/08/2023;True
10603;4453;Tablet;Windows;chrome;02/08/2023;yes
10604;5362;desktop;MacOS;Edge;30/12/2023;1
10605;549;desktop;Linux;Edge;18/07/2023;
10606;3301;Mobile;ios;Chrome;22/06/2024;1
10607;2835;Tablet;Linux;Firefox;21/09/2023;yes
10608;3341;Tablet;Android;Edge;24/08/2024;False
10609;5507;Mobile;Linux;Safari;19/11/2023;no
10610;3986;DESKTOP;iOS;Firefox;06/05/2023;0
10611;5144;Mobile;Android;;09/02/2024;
10612;4704;mobile;MacOS;;16/08/2023;0
10613;1448;Tablet;ios;Edge;25/05/2023;no
10614;4175;tablet;iOS;chrome;15/04/2023;no
10615;1015;mobile;iOS;chrome;03/04/2023;0
10616;768;Tablet;;SAFARI;07/04/2023;yes
10617;4661;Tablet;ios;chrome;06/09/2024;0
10618;2276;mobile;MacOS;Edge;10/04/2024;False
10619;1455;Tablet;Android;SAFARI;22/06/2024;False
10620;1091;Mobile;ios;SAFARI;22/04/2024;0
10621;3309;tablet;;Chrome;07/05/2023;yes
10622;2042;DESKTOP;android;Firefox;11/07/2024;yes
10623;3639;tablet;Windows;Safari;19/02/2023;False
10624;5168;Tablet;Android;chrome;13/09/2024;True
10625;1162;Mobile;iOS;Edge;23/07/2023;False
10626;3371;DESKTOP;Linux;Edge;04/09/2023;1
10627;4271;DESKTOP;Windows;;30/08/2024;no
10628;5631;mobile;iOS;Firefox;04/04/2023;
10629;5037;mobile;Android;Chrome;08/10/2024;True
10630;4535;Tablet;MacOS;Firefox;26/11/2024;yes
10631;907;Tablet;Android;Firefox;22/07/2023;False
10632;2655;mobile;MacOS;Edge;19/05/2024;False
10633;760;desktop;Android;Safari;10/08/2023;0
10634;4835;tablet;iOS;Chrome;18/05/2023;no
10635;282;desktop;Android;;19/02/2024;0
10636;1655;mobile;Windows;Edge;21/10/2024;1
10637;2249;desktop;ios;Firefox;27/11/2023;True
10638;4341;Tablet;iOS;Edge;20/08/2023;0
10639;125;DESKTOP;android;chrome;10/02/2023;0
10640;2304;DESKTOP;Android;Safari;21/02/2024;0
10641;4609;mobile;android;Firefox;05/02/2023;0
10642;2619;mobile;ios;Safari;20/03/2023;yes
10643;264;Tablet;MacOS;;27/03/2023;
10644;4764;tablet;android;Safari;18/09/2024;True
10645;1471;mobile;Android;Firefox;01/06/2024;
10646;2584;Mobile;iOS;Safari;23/05/2024;
10647;2162;desktop;android;Firefox;02/12/2023;1
10648;1201;tablet;Linux;Firefox;03/02/2024;True
10649;61;DESKTOP;;chrome;08/04/2023;no
10650;2438;Tablet;iOS;Firefox;17/04/2024;1
10651;3181;DESKTOP;MacOS;Safari;27/05/2024;0
10652;4875;desktop;;Safari;21/02/2024;1
10653;463;tablet;Windows;;19/07/2024;1
10654;5832;desktop;Linux;Chrome;21/06/2024;
10655;5620;Mobile;Windows;Safari;09/01/2023;1
10656;5419;desktop;Android;chrome;11/01/2023;False
10657;2034;Mobile;Linux;Chrome;09/07/2023;0
10658;3071;Mobile;Android;Chrome;02/08/2023;
10659;3236;Mobile;Windows;;28/01/2023;0
10660;4588;Mobile;iOS;chrome;31/01/2023;0
10661;4200;DESKTOP;iOS;SAFARI;23/08/2024;True
10662;5306;tablet;Linux;Firefox;20/04/2023;
10663;5452;mobile;MacOS;chrome;09/12/2023;0
10664;4230;mobile;MacOS;;29/02/2024;0
10665;1249;Tablet;Linux;;25/04/2023;False
10666;783;Tablet;Windows;Safari;16/07/2024;
10667;4675;Mobile;ios;chrome;11/05/2023;
10668;4006;mobile;android;Firefox;03/09/2024;0
10669;100;DESKTOP;;Chrome;20/06/2024;True
10670;2886;DESKTOP;Android;Safari;14/01/2023;1
10671;3183;mobile;Windows;chrome;08/09/2023;yes
10672;3737;DESKTOP;ios;SAFARI;22/01/2024;True
10673;1826;Tablet;MacOS;Chrome;08/12/2023;0
10674;2409;mobile;MacOS;SAFARI;28/04/2024;
10675;3628;desktop;;Chrome;14/10/2024;0
10676;43;Mobile;android;Edge;24/05/2024;no
10677;5955;desktop;MacOS;Firefox;28/09/2023;0
10678;1198;DESKTOP;iOS;Edge;18/10/2023;0
10679;3457;desktop;Android;Chrome;02/09/2024;yes
10680;5424;Tablet;MacOS;Chrome;03/05/2023;0
10681;3144;mobile;Android;Safari;01/03/2024;no
10682;1955;desktop;android;Firefox;04/01/2023;True
10683;1913;Tablet;iOS;Edge;27/09/2024;True
10684;5335;DESKTOP;Android;Chrome;27/11/2024;1
10685;221;Mobile;Android;SAFARI;07/08/2023;1
10686;5353;Mobile;Android;SAFARI;06/02/2024;1
10687;3551;Mobile;iOS;;12/01/2024;1
10688;1782;mobile;ios;SAFARI;16/09/2024;1
10689;4766;DESKTOP;;chrome;21/12/2023;
10690;1949;mobile;android;Safari;18/05/2023;1
10691;4505;DESKTOP;ios;;01/03/2023;no
10692;3392;mobile;iOS;Safari;20/03/2023;0
10693;2548;Mobile;android;Firefox;15/11/2023;0
10694;3978;Tablet;ios;SAFARI;10/09/2024;True
10695;4642;desktop;iOS;;14/03/2023;True
10696;3919;mobile;android;Edge;07/05/2023;1
10697;5974;DESKTOP;;Safari;22/06/2024;1
10698;4688;Mobile;;;16/10/2024;True
10699;4443;Mobile;MacOS;Chrome;11/08/2024;0
10700;4026;mobile;ios;chrome;21/10/2023;True
10701;4903;Mobile;Windows;Edge;22/04/2023;no
10702;5640;Mobile;Windows;Edge;06/07/2024;no
10703;2222;desktop;ios;chrome;27/10/2023;1
10704;4525;mobile;Windows;Chrome;20/08/2023;False
10705;5786;DESKTOP;MacOS;Firefox;25/08/2023;0
10706;1018;DESKTOP;android;Firefox;11/02/2024;no
10707;4008;tablet;Linux;Safari;26/06/2024;1
10708;1692;Tablet;android;Chrome;03/05/2024;yes
10709;2923;Mobile;Windows;SAFARI;18/12/2023;0
10710;4128;tablet;Android;Chrome;28/01/2023;1
10711;5673;desktop;Windows;Firefox;23/08/2024;1
10712;4618;Mobile;MacOS;Safari;23/05/2023;
10713;4634;tablet;MacOS;Firefox;22/02/2024;1
10714;1307;DESKTOP;ios;;19/07/2023;1
10715;5706;mobile;ios;Chrome;24/06/2023;True
10716;2880;mobile;ios;;11/06/2023;yes
10717;2462;DESKTOP;Linux;Safari;09/08/2023;1
10718;4269;Tablet;Android;;13/09/2024;yes
10719;3236;mobile;Android;;08/09/2024;0
10720;563;tablet;;Edge;01/06/2024;no
10721;3445;DESKTOP;android;;01/06/2023;no
10722;2234;Tablet;Android;Edge;17/03/2023;yes
10723;2477;mobile;ios;;03/09/2023;no
10724;275;DESKTOP;android;Chrome;07/04/2024;1
10725;4683;mobile;;Safari;09/10/2023;yes
10726;3219;Tablet;iOS;Edge;10/12/2023;True
10727;3208;DESKTOP;iOS;Safari;12/12/2023;
10728;4351;Mobile;;Edge;04/03/2024;no
10729;263;desktop;Windows;SAFARI;20/03/2023;yes
10730;43;DESKTOP;Windows;SAFARI;05/04/2023;no
10731;255;tablet;android;chrome;19/09/2023;1
10732;2751;mobile;ios;Edge;07/02/2023;
10733;3839;desktop;Linux;Edge;29/10/2023;True
10734;3204;Mobile;iOS;;14/05/2023;no
10735;3619;mobile;iOS;Edge;16/06/2024;False
10736;5836;desktop;;Edge;02/07/2024;no
10737;593;tablet;Windows;chrome;22/02/2024;1
10738;3519;desktop;Windows;Safari;13/02/2023;0
10739;4148;tablet;iOS;Edge;11/01/2024;True
10740;4679;Mobile;Windows;chrome;07/10/2024;yes
10741;3500;Tablet;iOS;chrome;22/01/2023;no
10742;1655;DESKTOP;android;chrome;12/12/2023;True
10743;4790;tablet;Android;chrome;01/09/2023;no
10744;1846;Tablet;MacOS;SAFARI;19/05/2024;no
10745;4892;Mobile;;Firefox;09/02/2024;1
10746;333;tablet;;;14/03/2024;False
10747;1237;Mobile;Linux;Firefox;21/03/2024;yes
10748;2726;Mobile;Linux;Edge;17/02/2023;0
10749;876;desktop;iOS;;15/06/2024;1
10750;172;tablet;Android;Firefox;09/04/2023;0
10751;1811;DESKTOP;android;SAFARI;30/04/2023;False
10752;2330;Mobile;Windows;;12/05/2023;
10753;1773;tablet;;;12/03/2024;0
10754;4313;mobile;Android;Safari;19/01/2023;0
10755;4113;Tablet;iOS;Chrome;13/02/2023;no
10756;1816;mobile;MacOS;Firefox;17/07/2023;0
10757;1459;tablet;Android;SAFARI;26/02/2023;False
10758;3991;tablet;ios;Edge;16/06/2024;1
10759;1257;mobile;Windows;SAFARI;28/07/2023;no
10760;3499;mobile;Android;Safari;05/01/2024;1
10761;422;Mobile;MacOS;Safari;04/02/2024;
10762;2454;Tablet;android;Chrome;12/02/2024;False
10763;918;tablet;android;Edge;14/09/2024;yes
10764;1124;Mobile;android;Chrome;01/04/2023;yes
10765;5555;desktop;ios;SAFARI;28/01/2023;0
10766;3100;Mobile;ios;Chrome;31/01/2024;no
10767;5484;desktop;MacOS;;07/06/2023;True
10768;5995;tablet;android;chrome;11/04/2024;
10769;4958;mobile;ios;Edge;16/03/2023;True
10770;3061;tablet;ios;Edge;25/11/2023;yes
10771;564;Mobile;ios;SAFARI;06/08/2023;
10772;5597;Tablet;Linux;SAFARI;13/04/2023;1
10773;4749;DESKTOP;iOS;SAFARI;29/06/2023;1
10774;2984;mobile;MacOS;Firefox;12/08/2023;no
10775;1444;desktop;iOS;;18/09/2023;0
10776;4981;Mobile;MacOS;Edge;15/12/2023;False
10777;5567;DESKTOP;MacOS;SAFARI;31/12/2023;False
10778;1546;Tablet;ios;Edge;23/02/2023;True
10779;5891;tablet;Windows;Chrome;16/03/2024;0
10780;5833;DESKTOP;Windows;chrome;05/06/2024;True
10781;1616;Mobile;Windows;chrome;17/07/2024;
10782;5394;tablet;MacOS;Chrome;07/07/2023;
10783;5676;mobile;android;Chrome;22/03/2024;1
10784;2308;mobile;Linux;chrome;08/08/2024;0
10785;1022;DESKTOP;ios;Chrome;22/04/2023;True
10786;3845;Mobile;Windows;Edge;12/05/2024;1
10787;5181;Mobile;Android;;03/10/2024;1
10788;2218;DESKTOP;Android;Edge;11/05/2024;0
10789;5348;Mobile;android;chrome;10/03/2024;0
10790;3367;tablet;android;Chrome;28/07/2024;1
10791;3545;Mobile;MacOS;chrome;21/10/2024;
10792;3222;DESKTOP;Windows;SAFARI;27/05/2023;
10793;2043;tablet;Linux;chrome;28/09/2024;0
10794;665;mobile;Linux;;04/08/2023;0
10795;2288;DESKTOP;android;Safari;21/06/2024;True
10796;4655;Mobile;Linux;Edge;28/09/2023;no
10797;241;DESKTOP;Windows;Edge;25/10/2023;1
10798;4760;tablet;android;Edge;11/02/2023;False
10799;3449;Mobile;ios;Safari;29/04/2023;0
10800;3104;mobile;ios;Chrome;05/09/2023;1
10801;2241;tablet;ios;Edge;08/11/2023;yes
10802;1268;Mobile;Android;Firefox;21/07/2024;0
10803;2623;desktop;;Firefox;06/01/2023;1
10804;4911;DESKTOP;Windows;chrome;24/06/2024;False
10805;2751;tablet;Windows;chrome;03/04/2024;False
10806;3675;tablet;ios;;18/07/2023;no
10807;4812;desktop;ios;Edge;17/12/2023;True
10808;1430;Tablet;Windows;Safari;02/11/2023;True
10809;4920;desktop;;Edge;01/09/2023;1
10810;4536;Tablet;android;Safari;03/05/2024;True
10811;5169;Tablet;Windows;;14/11/2024;True
10812;4023;Tablet;MacOS;SAFARI;17/07/2024;True
10813;5486;Mobile;;chrome;25/06/2024;0
10814;856;mobile;Android;SAFARI;20/05/2023;
10815;1931;Mobile;Windows;Edge;22/02/2024;1
10816;1094;mobile;MacOS;chrome;17/02/2023;False
10817;3394;desktop;ios;chrome;06/08/2023;
10818;5040;Mobile;Android;SAFARI;28/08/2023;False
10819;294;DESKTOP;MacOS;chrome;22/10/2024;0
10820;5115;tablet;;Edge;19/01/2024;1
10821;431;Tablet;ios;Edge;21/09/2024;
10822;776;Tablet;Windows;Firefox;08/05/2023;True
10823;2909;tablet;android;Chrome;24/02/2023;0
10824;773;tablet;android;Chrome;15/04/2023;no
10825;3491;Mobile;Linux;Safari;14/11/2024;True
10826;193;tablet;MacOS;Firefox;15/01/2024;True
10827;3959;desktop;Windows;chrome;07/04/2024;no
10828;1545;Tablet;MacOS;Edge;19/01/2023;1
10829;5795;Tablet;android;chrome;12/09/2024;True
10830;920;mobile;MacOS;Chrome;18/02/2023;0
10831;4255;Tablet;android;Chrome;03/06/2024;False
10832;4062;DESKTOP;android;Firefox;13/01/2024;yes
10833;1681;Tablet;MacOS;Chrome;01/08/2024;1
10834;2996;tablet;Android;Firefox;17/08/2024;no
10835;3133;Mobile;MacOS;Chrome;08/03/2023;False
10836;5930;tablet;MacOS;Edge;24/10/2023;no
10837;1213;Tablet;Windows;Edge;20/10/2023;no
10838;2809;mobile;ios;chrome;10/08/2024;1
10839;3109;mobile;MacOS;SAFARI;06/07/2023;1
10840;4032;DESKTOP;;Edge;17/01/2023;True
10841;619;Tablet;Linux;Edge;08/04/2024;no
10842;1543;tablet;MacOS;Safari;19/09/2023;yes
10843;737;Mobile;Android;Firefox;19/08/2024;0
10844;4413;DESKTOP;ios;;19/06/2023;no
10845;4873;Mobile;ios;Edge;17/02/2024;1
10846;2296;desktop;MacOS;Safari;04/09/2024;0
10847;5301;desktop;Linux;Safari;09/08/2024;True
10848;4792;tablet;Linux;Chrome;30/09/2024;False
10849;166;DESKTOP;MacOS;SAFARI;02/10/2024;False
10850;5623;Tablet;Linux;chrome;06/03/2024;1
10851;3461;mobile;iOS;;01/10/2024;False
10852;4992;Tablet;ios;Firefox;09/08/2024;0
10853;2964;Tablet;Android;SAFARI;20/01/2024;False
10854;1394;Tablet;Linux;chrome;03/11/2024;False
10855;5689;DESKTOP;MacOS;SAFARI;31/10/2023;no
10856;1469;desktop;iOS;Firefox;19/07/2024;yes
10857;3039;Mobile;;;19/10/2024;1
10858;821;Mobile;iOS;Edge;11/09/2024;0
10859;3664;tablet;MacOS;chrome;06/09/2024;yes
10860;5201;DESKTOP;MacOS;Safari;23/11/2024;True
10861;2170;tablet;Android;Firefox;25/11/2024;False
10862;3653;Mobile;Android;Edge;12/04/2024;False
10863;4788;tablet;MacOS;Safari;02/04/2023;False
10864;4204;mobile;android;Chrome;18/06/2024;1
10865;4299;mobile;Android;Chrome;30/10/2023;False
10866;2823;DESKTOP;;Firefox;29/05/2023;no
10867;4306;tablet;ios;;02/07/2024;0
10868;699;DESKTOP;ios;Edge;10/01/2024;0
10869;1189;Tablet;android;Firefox;16/08/2024;0
10870;4854;tablet;iOS;Safari;29/01/2024;0
10871;3482;desktop;Windows;Firefox;14/10/2024;0
10872;4476;mobile;iOS;chrome;05/08/2024;
10873;5034;mobile;Linux;chrome;12/09/2023;True
10874;3353;DESKTOP;MacOS;SAFARI;31/05/2023;0
10875;144;tablet;Linux;SAFARI;05/12/2023;False
10876;2546;desktop;android;Safari;01/08/2024;yes
10877;2214;tablet;ios;Edge;16/04/2023;yes
10878;4264;DESKTOP;iOS;SAFARI;29/10/2023;1
10879;4020;DESKTOP;iOS;Safari;22/01/2023;yes
10880;4833;DESKTOP;android;Chrome;27/05/2024;0
10881;1899;Tablet;MacOS;Safari;14/11/2023;yes
10882;4600;Tablet;Android;chrome;06/08/2024;yes
10883;2433;DESKTOP;Android;Firefox;25/09/2024;
10884;5723;tablet;MacOS;chrome;19/07/2023;yes
10885;591;Tablet;Windows;;29/06/2023;0
10886;4537;tablet;ios;Chrome;14/07/2023;1
10887;5759;desktop;android;chrome;21/04/2023;1
10888;2486;desktop;iOS;Chrome;09/07/2023;no
10889;1675;DESKTOP;iOS;Firefox;17/08/2023;1
10890;5833;mobile;MacOS;Safari;29/10/2023;False
10891;1701;Mobile;Windows;chrome;25/05/2023;yes
10892;4202;Tablet;android;Chrome;16/03/2024;False
10893;2688;DESKTOP;Windows;Chrome;18/02/2024;0
10894;3731;DESKTOP;Linux;Safari;31/07/2024;no
10895;5989;mobile;MacOS;;27/07/2024;1
10896;5493;desktop;iOS;Firefox;26/02/2023;True
10897;654;Mobile;android;Safari;22/02/2024;0
10898;3408;DESKTOP;MacOS;Firefox;29/09/2024;1
10899;3771;tablet;Linux;Chrome;24/01/2023;yes
10900;5831;desktop;;Edge;25/07/2024;1
10901;887;DESKTOP;android;;29/04/2024;0
10902;200;tablet;Android;SAFARI;08/06/2023;1
10903;873;DESKTOP;;Edge;12/02/2024;False
10904;4703;Tablet;iOS;Firefox;17/10/2024;1
10905;5168;mobile;Linux;Edge;01/05/2023;0
10906;3476;desktop;;Firefox;13/04/2024;True
10907;2558;Tablet;Linux;Edge;03/03/2024;1
10908;3904;desktop;Windows;SAFARI;01/02/2023;False
10909;2396;Mobile;;Firefox;19/10/2024;
10910;5484;desktop;iOS;chrome;28/03/2024;1
10911;4758;mobile;iOS;Firefox;28/06/2023;no
10912;1388;tablet;ios;Firefox;10/08/2023;
10913;5197;desktop;MacOS;SAFARI;13/11/2023;0
10914;3773;mobile;android;Chrome;29/07/2024;False
10915;4467;Mobile;android;;22/08/2023;False
10916;1378;desktop;ios;chrome;16/06/2024;1
10917;3657;tablet;Android;Safari;13/09/2024;0
10918;2680;desktop;Linux;SAFARI;14/08/2023;no
10919;3922;desktop;Linux;;30/11/2023;1
10920;766;Mobile;iOS;Firefox;17/11/2024;0
10921;4820;Mobile;android;;09/11/2024;False
